# solution to buger's equation
# N  = 21
# nu = 1.00000e+00
"t = 0.00000e+00"
-9.51057e-01 8.13226e-01
-8.91007e-01 7.76624e-01
-8.09017e-01 7.22648e-01
-7.07107e-01 6.48953e-01
-5.87785e-01 5.54106e-01
-4.53990e-01 4.38353e-01
-3.09017e-01 3.04052e-01
-1.56434e-01 1.55785e-01
-6.12323e-17 7.52492e-17
1.56434e-01 -1.55785e-01
3.09017e-01 -3.04052e-01
4.53990e-01 -4.38353e-01
5.87785e-01 -5.54106e-01
7.07107e-01 -6.48953e-01
8.09017e-01 -7.22648e-01
8.91007e-01 -7.76624e-01
9.51057e-01 -8.13226e-01
9.87688e-01 -8.34484e-01
1.00000e+00 -8.41471e-01
e
"t = 4.54254e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34477e-01
-9.51057e-01 8.13198e-01
-8.91007e-01 7.76574e-01
-8.09017e-01 7.22592e-01
-7.07107e-01 6.48911e-01
-5.87785e-01 5.54080e-01
-4.53990e-01 4.38340e-01
-3.09017e-01 3.04048e-01
-1.56434e-01 1.55784e-01
-6.12323e-17 7.42715e-17
1.56434e-01 -1.55784e-01
3.09017e-01 -3.04048e-01
4.53990e-01 -4.38340e-01
5.87785e-01 -5.54080e-01
7.07107e-01 -6.48911e-01
8.09017e-01 -7.22592e-01
8.91007e-01 -7.76574e-01
9.51057e-01 -8.13198e-01
9.87688e-01 -8.34477e-01
1.00000e+00 -8.41471e-01
e
"t = 4.80013e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34470e-01
-9.51057e-01 8.13171e-01
-8.91007e-01 7.76524e-01
-8.09017e-01 7.22537e-01
-7.07107e-01 6.48869e-01
-5.87785e-01 5.54054e-01
-4.53990e-01 4.38327e-01
-3.09017e-01 3.04043e-01
-1.56434e-01 1.55783e-01
-6.12323e-17 7.36085e-17
1.56434e-01 -1.55783e-01
3.09017e-01 -3.04043e-01
4.53990e-01 -4.38327e-01
5.87785e-01 -5.54054e-01
7.07107e-01 -6.48869e-01
8.09017e-01 -7.22537e-01
8.91007e-01 -7.76524e-01
9.51057e-01 -8.13171e-01
9.87688e-01 -8.34470e-01
1.00000e+00 -8.41471e-01
e
"t = 5.05772e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34463e-01
-9.51057e-01 8.13145e-01
-8.91007e-01 7.76476e-01
-8.09017e-01 7.22483e-01
-7.07107e-01 6.48827e-01
-5.87785e-01 5.54028e-01
-4.53990e-01 4.38314e-01
-3.09017e-01 3.04038e-01
-1.56434e-01 1.55782e-01
-6.12323e-17 7.22116e-17
1.56434e-01 -1.55782e-01
3.09017e-01 -3.04038e-01
4.53990e-01 -4.38314e-01
5.87785e-01 -5.54028e-01
7.07107e-01 -6.48827e-01
8.09017e-01 -7.22483e-01
8.91007e-01 -7.76476e-01
9.51057e-01 -8.13145e-01
9.87688e-01 -8.34463e-01
1.00000e+00 -8.41471e-01
e
"t = 5.27770e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34458e-01
-9.51057e-01 8.13124e-01
-8.91007e-01 7.76436e-01
-8.09017e-01 7.22437e-01
-7.07107e-01 6.48791e-01
-5.87785e-01 5.54006e-01
-4.53990e-01 4.38303e-01
-3.09017e-01 3.04034e-01
-1.56434e-01 1.55781e-01
-6.12323e-17 7.11786e-17
1.56434e-01 -1.55781e-01
3.09017e-01 -3.04034e-01
4.53990e-01 -4.38303e-01
5.87785e-01 -5.54006e-01
7.07107e-01 -6.48791e-01
8.09017e-01 -7.22437e-01
8.91007e-01 -7.76436e-01
9.51057e-01 -8.13124e-01
9.87688e-01 -8.34458e-01
1.00000e+00 -8.41471e-01
e
